StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID172807553,MTurk ID,7040_1,7040_2,7040_3,10020_1,10020_2,10020_3,5550_1,5550_2,5550_3,9010_1,9010_2,9010_3,Feedback,D1,D2,D2_2_TEXT,D3,D4,D4_8_TEXT,D5,D5_4_TEXT,D6,D7,D7_5_TEXT,mTurkCode
4/19/18 14:06,4/19/18 14:09,IP Address,100,168,TRUE,4/19/18 14:09,R_3EmvOygnAvYLz5t,anonymous,EN,"I consent, begin the study",A1O79O5CHIT64J,,,,,,,,,,7.8,2.9,7.8,,NJ,Female,,Bachelor degree,White,,Suburban community,,46,Democratic party,,1042029
4/19/18 14:07,4/19/18 14:09,IP Address,100,117,TRUE,4/19/18 14:09,R_3IRXp61JmUFi28q,anonymous,EN,"I consent, begin the study",A31AUIR5PDLYM,,,,,,,9,8.1,9,,,,,PA,Female,,Bachelor degree,White,,Suburban community,,37,Republican Party,,2961443
4/19/18 14:07,4/19/18 14:09,IP Address,100,122,TRUE,4/19/18 14:09,R_3ERUij9UVqkSOaJ,anonymous,EN,"I consent, begin the study",A3R0V7F5LPVVAH,9,4.5,9,,,,,,,,,,,Penna.,Male,,Bachelor degree,White,,Suburban community,,49,Republican Party,,5128122
4/19/18 14:07,4/19/18 14:09,IP Address,100,134,TRUE,4/19/18 14:09,R_szIJ5ZQuMlOKUCZ,anonymous,EN,"I consent, begin the study",A36ervegedq1gk,,,,,,,2.9,7.3,9,,,,,Missouri,Male,,Some college but no degree,White,,Suburban community,,32,Republican Party,,7740350
4/19/18 14:06,4/19/18 14:09,IP Address,100,194,TRUE,4/19/18 14:09,R_12r7nvOFWtoDHV0,anonymous,EN,"I consent, begin the study",A1ILOQZ922TXTW,,,,,,,9,4.7,9,,,,"I would say give the money to the person who is going to repay it back faster. Should have nothing to do with race. People always say not to see race, yet surveys are always assigning race to people. ",North Carolina,Female,,Bachelor degree,"Spanish, Hispanic, or Latino",,Rural community,,27,Republican Party,,7991203
4/19/18 14:07,4/19/18 14:09,IP Address,100,127,TRUE,4/19/18 14:09,R_2X4KhDjaGUrgKlf,anonymous,EN,"I consent, begin the study",A3M7SC34S6XGH9,,,,7.6,2.1,9,,,,,,,very easy to understand,Texas,Female,,Bachelor degree,White,,Rural community,,49,Democratic party,,9540831
4/19/18 14:08,4/19/18 14:10,IP Address,100,88,TRUE,4/19/18 14:10,R_1Qxwy4QjsyAPsVK,anonymous,EN,"I consent, begin the study",AJDMNI5LT1VKR,,,,,,,6,7.5,8,,,,Seemed straightforward,New Jersey,Female,,Graduate degree,White,,Suburban community,,50,Democratic party,,8499829
4/19/18 14:09,4/19/18 14:10,IP Address,100,46,TRUE,4/19/18 14:10,R_BKdsEyMwEli9i3D,anonymous,EN,"I consent, begin the study",A1HIQZEC2ER7GS,,,,,,,,,,5.1,5.1,5.1,,CA,Male,,Bachelor degree,"Spanish, Hispanic, or Latino",,City or urban community,,29,Democratic party,,5184218
4/19/18 14:08,4/19/18 14:10,IP Address,100,102,TRUE,4/19/18 14:10,R_beaYJTSEbIqykGl,anonymous,EN,"I consent, begin the study",A1WZ7QHXPKIJ6,1,9,5.8,,,,,,,,,,,North Carolina,Female,,Graduate degree,"White,Asian",,Suburban community,,40,Democratic party,,4636453
4/19/18 14:07,4/19/18 14:10,IP Address,100,138,TRUE,4/19/18 14:10,R_2ZETOyaXdXnow7y,anonymous,EN,"I consent, begin the study",A1C93KMUEPH9TB,2.3,7.4,9,,,,,,,,,,I would have given person B more loan money if their loan repayment rate was above 50%.,Kansas,Female,,Bachelor degree,White,,City or urban community,,35,Democratic party,,388148
4/19/18 14:08,4/19/18 14:10,IP Address,100,90,TRUE,4/19/18 14:10,R_1MN9enKZTrXkDvZ,anonymous,EN,"I consent, begin the study",A31PCN2LP7DP8I,,,,4.9,2.5,8.3,,,,,,,No,Pennsylvania,Female,,Associate degree,White,,Suburban community,,36,Democratic party,,8718661
4/19/18 14:07,4/19/18 14:10,IP Address,100,174,TRUE,4/19/18 14:10,R_262RS5g3ZWkOBJC,anonymous,EN,"I consent, begin the study",A1P8VLZCM0ZYFT,,,,,,,,,,8.3,2.9,8.9,no,texas ,Male,,Bachelor degree,Black or African-American,,Suburban community,,33,Democratic party,,8018429
4/19/18 14:07,4/19/18 14:10,IP Address,100,152,TRUE,4/19/18 14:10,R_3OoJ27ESubvBJaX,anonymous,EN,"I consent, begin the study",A2D3TXA2QAVPXW,,,,5.1,8.1,1.1,,,,,,,,NM,Male,,Some college but no degree,"White,American Indian or Alaskan Native",,Suburban community,,59,Independent,,603424
4/19/18 14:08,4/19/18 14:10,IP Address,100,145,TRUE,4/19/18 14:10,R_1DBIaeu5S2OzXlm,anonymous,EN,"I consent, begin the study",A15Z507HRRK1NE,3.8,2.9,6.8,,,,,,,,,,,TN,Male,,Associate degree,White,,"City or urban community,Rural community",,30,Democratic party,,3928128
4/19/18 14:09,4/19/18 14:10,IP Address,100,90,TRUE,4/19/18 14:10,R_s5mqJVgKMDTFDmF,anonymous,EN,"I consent, begin the study",ADGE1P244LWYU,3.1,8,3.1,,,,,,,,,,,PA,Male,,Associate degree,White,,Suburban community,,30,Republican Party,,3743393
4/19/18 14:08,4/19/18 14:10,IP Address,100,141,TRUE,4/19/18 14:10,R_3dSTnsMlAEpMJJ0,anonymous,EN,"I consent, begin the study",A2BFBI7Z1T4AU2,,,,,,,,,,8.2,8.5,8.5,no,New york,Male,,Bachelor degree,Black or African-American,,City or urban community,,31,Republican Party,,9475592
4/19/18 14:08,4/19/18 14:10,IP Address,100,114,TRUE,4/19/18 14:10,R_1gOXisuOWx3b5vP,anonymous,EN,"I consent, begin the study",A16G5NXTYXCZHX,,,,,,,,,,5.4,5.1,4.7,,ut,Female,,Less than high school degree,White,,City or urban community,,28,Libertarian Party,,5620513
4/19/18 14:08,4/19/18 14:11,IP Address,100,137,TRUE,4/19/18 14:11,R_1oI0t7ILEbndxGW,anonymous,EN,"I consent, begin the study",AQBA0DWTNZ0BH,,,,6.6,7.1,9,,,,,,,No everything was easy.,SC,Female,,"High school degree or equivalent (e.g., GED)","Spanish, Hispanic, or Latino",,Rural community,,19,Republican Party,,8707899
4/19/18 14:09,4/19/18 14:11,IP Address,100,139,TRUE,4/19/18 14:11,R_1hFOMAT77Rwbt6I,anonymous,EN,"I consent, begin the study",A39PWJRB4M0OTH,,,,,,,,,,1,7,2,all good!,California,Male,,Some college but no degree,"Spanish, Hispanic, or Latino",,Suburban community,,25,Democratic party,,9909812
4/19/18 14:08,4/19/18 14:12,IP Address,100,240,TRUE,4/19/18 14:12,R_3M5UTwZFpU7Ua1Y,anonymous,EN,"I consent, begin the study",AYD9VKS4JSAKS,,,,,,,,,,1.2,1.5,1.4,,NJ,Female,,Graduate degree,"Spanish, Hispanic, or Latino",,Suburban community,,56,Republican Party,,1179979
4/19/18 14:09,4/19/18 14:12,IP Address,100,183,TRUE,4/19/18 14:12,R_1mErYC9j2WlzLju,anonymous,EN,"I consent, begin the study",A2E5YMIDETD0UL,,,,,,,5,5,1,,,,no,Missouri,Female,,Bachelor degree,White,,Rural community,,24,Republican Party,,9983227
4/19/18 14:09,4/19/18 14:12,IP Address,100,139,TRUE,4/19/18 14:12,R_OKazhXxDVL5Gucx,anonymous,EN,"I consent, begin the study",A31WDMJA5SW6JH,,,,1,1.6,1.7,,,,,,,,USA,Female,,"High school degree or equivalent (e.g., GED)",Black or African-American,,Suburban community,,47,Democratic party,,3041933
4/19/18 14:10,4/19/18 14:12,IP Address,100,112,TRUE,4/19/18 14:12,R_1rOocASxlAPS3Dd,anonymous,EN,"I consent, begin the study",A14FEOINUAM721,1.8,7.8,8.1,,,,,,,,,,,utah,Male,,Bachelor degree,White,,Suburban community,,39,Democratic party,,5548463
4/19/18 14:11,4/19/18 14:12,IP Address,100,77,TRUE,4/19/18 14:12,R_2sWMX8rtuOwahEW,anonymous,EN,"I consent, begin the study",A1M0BTI1P8MAQU,,,,1,1.9,8.3,,,,,,,Thanks!,Texas,Female,,Graduate degree,White,,Rural community,,23,Green Party,,6068996
4/19/18 14:11,4/19/18 14:12,IP Address,100,65,TRUE,4/19/18 14:12,R_10SOetWZYtfLr8Z,anonymous,EN,"I consent, begin the study",A2KBDMSS91OUPE,,,,,,,2.8,9,7.3,,,,,IL,Female,,Associate degree,White,,Suburban community,,38,Democratic party,,6250191
4/19/18 14:11,4/19/18 14:12,IP Address,100,84,TRUE,4/19/18 14:12,R_3fVI30MtDuYbLS7,anonymous,EN,"I consent, begin the study",A31J46CL1IXDAZ,,,,6.3,2.8,8.2,,,,,,,,Texas,Female,,Bachelor degree,White,,City or urban community,,30,Democratic party,,7429102
4/19/18 14:10,4/19/18 14:13,IP Address,100,137,TRUE,4/19/18 14:13,R_6KyWLO2CL7GdIrf,anonymous,EN,"I consent, begin the study",A3KT7RLIW0ENO0,9,1,9,,,,,,,,,,,TX,Female,,Some college but no degree,White,,Suburban community,,36,Independent,,2557013
4/19/18 14:10,4/19/18 14:13,IP Address,100,141,TRUE,4/19/18 14:13,R_1mrfz78xUibCSzF,anonymous,EN,"I consent, begin the study",A383U9YJIBG4IA,,,,,,,,,,5.8,5.1,5.3,,LA,Male,,Associate degree,White,,City or urban community,,28,"Democratic party,Republican Party",,3083433
4/19/18 14:11,4/19/18 14:13,IP Address,100,96,TRUE,4/19/18 14:13,R_2tF3s2TX95701ZY,anonymous,EN,"I consent, begin the study",A3N5GS22ZSVFS1,4.3,6.9,7.8,,,,,,,,,,,Ohio,Female,,Bachelor degree,White,,City or urban community,,27,Democratic party,,9784630
4/19/18 14:08,4/19/18 14:13,IP Address,100,322,TRUE,4/19/18 14:13,R_AiHeWcAlEDsJEw9,anonymous,EN,"I consent, begin the study",A1HDO7EIAFPW1W,,,,,,,1,3.9,9,,,,,Colorado,Male,,Some college but no degree,White,,City or urban community,,27,Republican Party,,1990238
4/19/18 14:12,4/19/18 14:13,IP Address,100,73,TRUE,4/19/18 14:13,R_xFtccP0nI8QDzlT,anonymous,EN,"I consent, begin the study",A2OWB1RTZD98ZO,,,,,,,,,,6,2.9,8,,Missouri,Male,,Some college but no degree,White,,Rural community,,20,Republican Party,,7779831
4/19/18 14:12,4/19/18 14:14,IP Address,100,109,TRUE,4/19/18 14:14,R_3NL0YIrH32KXv8O,anonymous,EN,"I consent, begin the study",A340UGIDGIF4W6,,,,,,,8.2,6.6,6.7,,,,,PA,Female,,Associate degree,White,,Suburban community,,43,Independent,,6742363
4/19/18 14:12,4/19/18 14:14,IP Address,100,95,TRUE,4/19/18 14:14,R_2hrQwpOoKTAomEV,anonymous,EN,"I consent, begin the study",A1HTW2HVXUGZ1R,9,2,5,,,,,,,,,,"No issues, thanks! :)",New Jersey,Male,,Bachelor degree,White,,City or urban community,,23,Republican Party,,2944805
4/19/18 14:13,4/19/18 14:15,IP Address,100,98,TRUE,4/19/18 14:15,R_9GoPikct59V1OLf,anonymous,EN,"I consent, begin the study",A13BDQ7J8MNP40,,,,1,5,5,,,,,,,,Minneso0ta,Female,,Associate degree,White,,"Suburban community,Rural community",,42,Democratic party,,1247499
4/19/18 14:12,4/19/18 14:15,IP Address,100,176,TRUE,4/19/18 14:15,R_1LA1w9N36ZBZICA,anonymous,EN,"I consent, begin the study",A86AL4Y7BMQC6,,,,8.9,1,6.6,,,,,,,none,Mississippi,Female,,Bachelor degree,White,,Suburban community,,46,Republican Party,,3506251
4/19/18 14:14,4/19/18 14:16,IP Address,100,115,TRUE,4/19/18 14:16,R_1jPV5W4joAQp7aP,anonymous,EN,"I consent, begin the study",A37GUFW4K6A1C8,,,,,,,,,,9,1,8,,Arizona,Female,,Associate degree,White,,Suburban community,,25,Democratic party,,4999133
4/19/18 14:14,4/19/18 14:16,IP Address,100,141,TRUE,4/19/18 14:16,R_2YodcyCyjFiGz8K,anonymous,EN,"I consent, begin the study",A2B1YSMEHN1G2K,2,9,3.2,,,,,,,,,,,KY,Female,,"High school degree or equivalent (e.g., GED)",White,,Rural community,,25,Independent,,1176511
4/19/18 14:09,4/19/18 14:18,IP Address,100,550,TRUE,4/19/18 14:18,R_1mrWFn2uvVHsDto,anonymous,EN,"I consent, begin the study",a3a5yu8lcg9fgu,,,,,,,2.9,3,5,,,,SEEMED PRETTY FAIR,ILLINOIS,Female,,Graduate degree,White,,City or urban community,,70,Republican Party,,9960641
4/19/18 14:16,4/19/18 14:18,IP Address,100,118,TRUE,4/19/18 14:18,R_0rhbiz9pSskWEMN,anonymous,EN,"I consent, begin the study",A14EYTLSMJRPUK,,,,,,,6,7.2,8.1,,,,,AK,Male,,Associate degree,White,,Rural community,,32,Independent,,9534009
4/19/18 14:17,4/19/18 14:18,IP Address,100,92,TRUE,4/19/18 14:18,R_3GfB41UBIAiHkPQ,anonymous,EN,"I consent, begin the study",A87D2QQZOQ3MG,1,9,9,,,,,,,,,,,Maine,Female,,Bachelor degree,White,,Suburban community,,25,Democratic party,,6403913
4/19/18 14:16,4/19/18 14:18,IP Address,100,135,TRUE,4/19/18 14:18,R_2AFGDaJGo18DO5l,anonymous,EN,"I consent, begin the study",A1B84JJ7ATWVJA,,,,,,,9,4,9,,,,,Texas,Male,,Graduate degree,Asian,,Suburban community,,49,Republican Party,,7440475
4/19/18 14:16,4/19/18 14:19,IP Address,100,147,TRUE,4/19/18 14:19,R_1MR5LACcN0MPTU6,anonymous,EN,"I consent, begin the study",A2L2O4DN8Q4LWR,,,,3.5,8.7,7.2,,,,,,,no,Michigan,Female,,Some college but no degree,White,,Suburban community,,49,Democratic party,,3721570
4/19/18 14:18,4/19/18 14:19,IP Address,100,43,TRUE,4/19/18 14:19,R_3sbvbnaZ8iEllrQ,anonymous,EN,"I consent, begin the study",A2QMHQXR8K4VJ2,,,,5.1,6.2,7.5,,,,,,,,ca,Female,,Some college but no degree,Asian,,Suburban community,,22,Green Party,,1409886
4/19/18 14:17,4/19/18 14:19,IP Address,100,103,TRUE,4/19/18 14:19,R_2D06jvONRNZk1uP,anonymous,EN,"I consent, begin the study",A3HEGYX90YGB0P,,,,,,,1,4.4,9,,,,,NC,Male,,Bachelor degree,White,,Suburban community,,27,Democratic party,,7048877
4/19/18 14:17,4/19/18 14:19,IP Address,100,115,TRUE,4/19/18 14:19,R_1nUPCUMpMAFIKsE,anonymous,EN,"I consent, begin the study",A1YI1H05AQ3ING,,,,1.2,9,3.6,,,,,,,,Michigan,Male,,Bachelor degree,White,,Suburban community,,30,Republican Party,,6008530
4/19/18 14:18,4/19/18 14:20,IP Address,100,120,TRUE,4/19/18 14:20,R_265Qd4CWIheACoP,anonymous,EN,"I consent, begin the study",ALDQRWYZ8KQ9A,,,,,,,,,,9,1,2.5,,Minnesota,Male,,Bachelor degree,White,,Rural community,,40,Republican Party,,5592144
4/19/18 14:18,4/19/18 14:20,IP Address,100,125,TRUE,4/19/18 14:20,R_2w6MTH3m8Ltr9WJ,anonymous,EN,"I consent, begin the study",A2HSR4L5QSTZZ8,,,,,,,,,,2,6.5,3,,New Jersey,Male,,Bachelor degree,White,,Suburban community,,34,Republican Party,,1212865
4/19/18 14:17,4/19/18 14:20,IP Address,100,150,TRUE,4/19/18 14:20,R_2ZJEcbGN4QNJbqY,anonymous,EN,"I consent, begin the study",A1ZGEBMMQVB4W3,,,,,,,,,,6.1,7.6,3,,washington,Male,,Some college but no degree,White,,Rural community,,36,Republican Party,,2339349
4/19/18 14:18,4/19/18 14:20,IP Address,100,96,TRUE,4/19/18 14:20,R_2zUAvoGkrbxfRj6,anonymous,EN,"I consent, begin the study",A28I7F7P3RK3H0,,,,,,,1,4,6.6,,,,,Texas,Male,,Bachelor degree,Black or African-American,,City or urban community,,27,"Democratic party,Independent",,8329238
4/19/18 14:19,4/19/18 14:20,IP Address,100,55,TRUE,4/19/18 14:20,R_5uRDWwhqALaoCQN,anonymous,EN,"I consent, begin the study",A4GXHVTRGW5P8,,,,1.1,8.1,5.1,,,,,,,,NC,Female,,Some college but no degree,White,,Rural community,,22,Independent,,3457426
4/19/18 14:19,4/19/18 14:21,IP Address,100,89,TRUE,4/19/18 14:21,R_3QGLaLDguFwPQdi,anonymous,EN,"I consent, begin the study",A1PXZ2XJ5M7UAV,,,,,,,9,2.9,6,,,,,Virginia,Male,,Graduate degree,White,,Suburban community,,44,Republican Party,,3755471
4/19/18 14:18,4/19/18 14:21,IP Address,100,161,TRUE,4/19/18 14:21,R_3r1ZPiUluTsLvdw,anonymous,EN,"I consent, begin the study",A1AHD4I549Y5SQ,1,9,1,,,,,,,,,,,CA,Female,,Bachelor degree,"Spanish, Hispanic, or Latino",,Rural community,,25,Democratic party,,8505499
4/19/18 14:18,4/19/18 14:21,IP Address,100,158,TRUE,4/19/18 14:21,R_cSD40qh5XFzx20h,anonymous,EN,"I consent, begin the study",A1CJI6MZRA39VH,,,,6.3,8.3,6.2,,,,,,,,ca,Female,,Bachelor degree,Other (please specify):,,Suburban community,,41,Independent,,2543308
4/19/18 14:19,4/19/18 14:21,IP Address,100,120,TRUE,4/19/18 14:21,R_29s4sGrhYENvF5r,anonymous,EN,"I consent, begin the study",A1UA911OAE2KFJ,7.2,6.5,7,,,,,,,,,,,USA,Female,,Bachelor degree,Black or African-American,,Suburban community,,30,Democratic party,,6996263
4/19/18 14:18,4/19/18 14:21,IP Address,100,229,TRUE,4/19/18 14:21,R_3FLOFqr1SFL7RZy,anonymous,EN,"I consent, begin the study",A8TWVGUDZFU46,,,,,,,1.3,8.6,8,,,,none,Arizona,Male,,Bachelor degree,"Spanish, Hispanic, or Latino",,Rural community,,27,Democratic party,,9511818
4/19/18 14:18,4/19/18 14:22,IP Address,100,208,TRUE,4/19/18 14:22,R_3CZWvsu8INXW04f,anonymous,EN,"I consent, begin the study",A1XKCT8RLIKB5Z,9,9,9,,,,,,,,,,You could define individual loan repayment rate. ,Wisconsin,Female,,Bachelor degree,White,,City or urban community,,34,Independent,,8397642
4/19/18 14:16,4/19/18 14:22,IP Address,100,321,TRUE,4/19/18 14:22,R_1MPVzf8VH6fI4w0,anonymous,EN,"I consent, begin the study",A3KWUZZAFEFVSD,,,,,,,,,,6,2,9,,Illinois,Female,,Graduate degree,White,,Suburban community,,42,Democratic party,,8444810
4/19/18 14:20,4/19/18 14:22,IP Address,100,133,TRUE,4/19/18 14:22,R_1ePrA4oFS7qz5d6,anonymous,EN,"I consent, begin the study",A1TP8A80TXLRVK,,,,2,3,5,,,,,,,,TN,Male,,Some college but no degree,White,,City or urban community,,30,Independent,,6079247
4/19/18 14:21,4/19/18 14:23,IP Address,100,137,TRUE,4/19/18 14:23,R_1QKmxjJP4M2qrPg,anonymous,EN,"I consent, begin the study",A1YEXP2UXRMA2I,2,1.9,5.3,,,,,,,,,,NA,NY,Male,,Bachelor degree,White,,Rural community,,54,Republican Party,,9459914
4/19/18 14:20,4/19/18 14:23,IP Address,100,187,TRUE,4/19/18 14:23,R_2EAf5JoOZN8NfCm,anonymous,EN,"I consent, begin the study",A8NLISJCZ38IZ,,,,,,,,,,9,1.1,8.6,,pennsylvania,Female,,Bachelor degree,White,,Suburban community,,32,Republican Party,,2607177
4/19/18 14:22,4/19/18 14:24,IP Address,100,85,TRUE,4/19/18 14:24,R_W6DG4lbWk0X8oU1,anonymous,EN,"I consent, begin the study",A1KH1O9AZ7S642,8.2,1,9,,,,,,,,,,,Maryland,Male,,Some college but no degree,White,,Suburban community,,25,Independent,,5696823
4/19/18 14:22,4/19/18 14:24,IP Address,100,132,TRUE,4/19/18 14:24,R_1Q9PwcPuLgNhKQ6,anonymous,EN,"I consent, begin the study",A3H2Z8DCHVGTO6,,,,,,,,,,1,1,9,,MN,Male,,Bachelor degree,"Spanish, Hispanic, or Latino",,City or urban community,,25,Democratic party,,3429282
4/19/18 14:22,4/19/18 14:24,IP Address,100,125,TRUE,4/19/18 14:24,R_11cF7iDow7FvYeD,anonymous,EN,"I consent, begin the study",A10Z9NV22LNS5A,,,,,,,9,9,9,,,,,tn,Female,,Bachelor degree,White,,Rural community,,40,Republican Party,,2335798
